Lista de precios,,
ARTICULO,DESCRIPCION,PRECIO 1
501.117.38,"grapas (tee autom. 1/4 x 3/16"")",30.1724146613043
501.129.21,"Grapas (tee autom. 3/8 x 1/4"")",25.8620697096894
8091,"Grapas de 1/2"" p/modelo 7972,tipo 50, 1000 pz",43.103449516149
8092,"Grapas de 1/4"" p/modelo 7970 y7971, tipo 19 y 21, 1000 pz",34.4827596129192
8088,"Grapas de 1/4"" p/modelo 7972,tipo 50, 1000 pz",34.4827596129192
8090,"Grapas de 3/8"" p/modelo 7972,tipo 50, 1000 pz",38.7931045645341
8093,"Grapas de 5/16"" p/modelo 7970y 7971, tipo 19 y 21, 1000 pz",34.4827596129192
8089,"Grapas de 5/16"" p/modelo 7972,tipo 50, 1000 pz",34.4827596129192
500.879.33,grapas guardapolvo golf a3 a4,12.9310348548447
GCO-6N,"Grapas p/cable coaxial, 6 mm, negro",0.43103449516149
ENEU-1/4-13,"Grapas para engrapadora neumática ENEU-1/4, 13mm, 5000 pzas",91.3793103448276
ENEU-1/4-16,"Grapas para engrapadora neumática ENEU-1/4, 16mm, 5000 pzas",104.310344827586
ENEU-1/4-19,"Grapas para engrapadora neumática ENEU-1/4, 19mm, 5000 pzas",118.965517241379
ENEU-1/4-22,"Grapas para engrapadora neumática ENEU-1/4, 22mm, 5000 pzas",129.310344827586
ENEU-1/4-25,"Grapas para engrapadora neumática ENEU-1/4, 25mm, 5000 pzas",151.724137931035
ENEU-1/4-28,"Grapas para engrapadora neumática ENEU-1/4, 28mm, 5000 pzas",164.655172413793
ENEU-1/4-32,"Grapas para engrapadora neumática ENEU-1/4, 32mm, 5000 pzas",191.379310344828
ENEU-1/4-35,"Grapas para engrapadora neumática ENEU-1/4, 35mm, 5000 pzas",204.310344827586
ENEU-1/4-38,"Grapas para engrapadora neumática ENEU-1/4, 38mm, 5000 pzas",217.241379310345
ENEU-1/4-40,"Grapas para engrapadora neumática ENEU-1/4, 40mm, 5000 pzas",231.034482758621
ET-21-1/4,"Grapas para ET-21, 1/4', caja con 1000 piezas",26.7241387000124
ET-21-3/8,"Grapas para ET-21, 3/8', caja con 1000 piezas",30.1724146613043
ET-21-5/16,"Grapas para ET-21, 5/16', caja con 1000 piezas",28.4482766806583
ET-50-1/2,"Grapas para ET-50, 1/2', caja con 1000 piezas",31.0344836516273
ET-50-1/4,"Grapas para ET-50, 1/4', caja con 1000 piezas",32.7586216322732
ET-50-3/8,"Grapas para ET-50, 3/8', caja con 1000 piezas",42.241380525826
ET-50-5/16,"Grapas para ET-50, 5/16', caja con 1000 piezas",37.0689665838881
ET-50-9/16,"Grapas para ET-50, 9/16', caja con 1000 piezas",34.4827596129192
GRASAA90,Grasa alpha cafe y negra 90grs.,31.8965526419503
GRAS-350,Grasa de litio multiusos 3.5 kg,379.310347121421
1287,Grasa E-lit 3.5 kgs. Rosfrans,646.551759983615
34-A,Grasa esmeril VELOCIL115GRS TF 34-A,66.3793122548695
5986.113.012,Grasa liquida 200ml W-MAX,146.551728354907
BAT3-250,Grasa p/balero 250 gm,64.6551742742235
BAT3-425,Grasa p/balero 425 gm,99.1379338871427
BAT3-850,Grasa p/balero 850 gm,185.344832919441
GRASAP90,"Grasa pacsa cafe,negra y neutra 90grs.",34.4827596129192
H-145,Grasera 1/4 NF 45° H-145,8.6206899032298
H-190,Grasera 1/4 NF 90° H-145,8.6206899032298
H-100,Grasera 1/4 NF H-100,6.03448293226086
H-345,"Grasera 1/4"" 45° NPT H-345",22.4137937483975
H-390,"Grasera 1/4"" 90° NPT H-390",23.2758627387205
H-300,"Grasera 1/4"" NPT H-300",17.2413798064596
H-245,"Grasera 1/8"" 45° NPT H-245",10.3448278838758
14GRASER007CH,"Grasera 1/8"" 90° NPT H-290",10.3448278838758
14GRASER006CH,"Grasera 1/8"" NPT H-200",8.6206899032298
GRAS-13,"Grasera industrial, 14 oz, 6,000 lb/pulg2",301.724146613043
GRAS-14,"Grasera industrial, mgo antiderrapante, 14oz, 6,000 lb/pulg2",327.586216322732
98652,grasera mm 45o 10 x 1.50,21.5517247580745
98650,grasera mm 45o 6 x 1.00,18.1034487967826
986135,grasera mm 45o 8 x 1.25,8.6206899032298
986155,grasera mm 90o 10 x 1.50,22.4137937483975
98660,grasera mm 90o 6 x 1.00,15.5172418258136
98661,grasera mm 90o 8 x 1.25,16.3793108161366
986136,grasera mm recta 10 x 1.50,14.6551728354907
IX2030,Grasera mm recta 6 x 1.00,8.6206899032298
IX2031,Grasera mm recta 8 x 1.25,18.1034487967826
7423,"Grifa de dos bocas 3/8"" y 1/2""forjada",172.413798064596
GRT-19,Grifa de dos bocas de 3/8 y 1/2',185.344832919441
GRT-21,Grifa de dos bocas de 5/8 y 3/4',189.655177871056
GRI8,"Grillete acero forjado 3/4""",148.275857714863
GRIP8,"Grillete comercial 3/4""",142.241383403292
GRI-5/8,"grillete comercial 5/8""",102.586209848435
GRIP13,grillete comercial acero forjado 1 1/2,814.655213096596
GRIP10,"grillete comercial acero forjado 1""",213.793109600099
GRIP6,Grillete comercial acero forjado 1/2,43.103449516149
GRIP2,grillete comercial acero forjado 1/4,16.3793108161366
GRIP4,grillete comercial acero forjado 3/8,26.7241387000124
GRIP9,grillete comercial acero forjado 7/8,162.06897880141
GCH5,"Grillete con chaveta 3/4""",189.655177871056
GT-26,"Guadaña tipo austriaca, 26'",678.879329879347
GTX-26,"Guadaña tipo española, 26'",801.724161000372
8265,Guante algodón minipuntos PVC,45.6896564871179
8416,Guante algodón puntos de  PVC VALLEN,47.4137944677639
8413,Guante carnaza soldador,120.689658645217
8261,Guante carnaza soldador largo,163.793108161366
8414,Guante de carnaza corto       ,31.8965517241379
8264,Guante de conductor piel vaca,202.5862127259
8415,Guante de jersey  de algodón  ,10.3448275862069
8854,Guante de neopreno grande negro industrial,103.448278838758
40233,Guante JOURNEYMAN p/jalados de cable,603.448301846776
GU-845,Guante naylon c/nitrilo,94.8275889355278
8969,Guante para jardin palmas de nitrilo,18.9655172413793
GU-615,Guante prof. p/mecanico ,122.844831121025
6610,Guante rosa con negro palma de,22.4137931034483
GU-122,Guante tejido y rec de esp de nitrilo,58.6206913419626
GU-PU-P,Guantes algodón c/puntos de PVC,30.1724146613043
GU-NIT-M,"Guantes algodón recubierto con nitrilo, medianos",34.4827586206897
GU-245,Guantes carnaza corto u.g.,60.3448293226086
GU-CACE,Guantes carnaza largo u.g.,64.6551742742235
GU-265,"Guantes carnaza y loneta, uso ligero",58.6206913419626
JY3031,Guantes de algodón c/puntos de PVC JYRSA,30.1724146613043
GU-455,"Guantes de algodón c/puntos PVC en palma, unitalla, Pretul",47.4137944677639
GU-ANT,Guantes de algodón con puntos de PVC en palmas,22.4137931034483
8850,"Guantes de algodón, c/puntos de PVC antiderrapante, unitalla",17.2413793103448
8866,"Guantes de algodón, recubiertos de látex, azul, unitalla",48.2758620689655
GU-715,Guantes de carnaza para electricista,103.448278838758
7814,"Guantes de carnaza reforzado,uso industrial, unitalla",90.5172439839129
GU-TECA-C,"Guantes de carnaza y loneta, chicos",56.8965517241379
GU-TECA-R-C,"Guantes de carnaza y loneta, con refuerzo, chicos",59.4827586206897
GU-215,"Guantes de carnaza y loneta, con refuerzo, grande",96.5517269161738
GU-235,"Guantes de carnaza y loneta, grande",84.482761051652
GU-535,"Guantes de carnaza, corto",110.344830761341
GU-225,"Guantes de carnaza, cortos, Pretul",51.7241394193788
7816,"Guantes de carnaza, cortos,uso rudo, unitalla",56.8965517241379
GU-CAL,"Guantes de carnaza, largo",99.1379310344828
7815,"Guantes de carnaza, largos,uso rudo, unitalla",65.5172413793103
7813,"Guantes de carnaza, usos generales, unitalla",71.5517261968074
8042,"Guantes de flor de piel con resorte, usos generales, unitall",56.8965517241379
GU-HULE,Guantes de hule,71.5517261968074
8856,"Guantes de latex  largo,mezcla de nitrilo manej acidos",103.448275862069
8853,"Guantes de latex corto,manejo de acidos, unitalla",29.3103448275862
8852,"Guantes de látex, rojos p/limpieza doméstica, talla grande",30.1724146613043
8851,"Guantes de látex, rojos p/limpieza doméstica, talla mediana",17.2413793103448
7817,"Guantes de lona con palma decarnaza, tipo payaso, unitalla",61.2068983129316
GU-814,"Guantes de neopreno p/manejo de químicos, XG, Truper",77.5862091290682
GU-823,"Guantes de nitrilo verde, multiusos, grandes, Truper",60.3448293226086
GU-123P,"Guantes de nylon recubiertos de nitrilo, ch/m/g, pretul",38.7931045645341
8884,"Guantes de nylon, recubiertosde nitrilo, unitalla",46.551724137931
8868,"Guantes de nylon, recubiertosde poliuretano talla ""M""",34.4827586206897
8037,"Guantes de piel de cabra con resorte, usos grales, unitalla",65.5172413793103
GU-743,"Guantes de piel de cerdo, tipo operador, truper",138.793107442
GU-255,Guantes de piel de res y dorso de loneta,114.655175712956
GU-443,"Guantes de poliéster con puntos de PVC en palma, G, Truper",60.3448293226086
GU-153,"Guantes de poliéster con recubrimiento de nitrilo, G, Truper",51.7241394193788
GU-152,"Guantes de poliéster con recubrimiento de nitrilo, M, Truper",51.7241394193788
GU-323,"Guantes industriales, grandes",142.241383403292
GU-322,"Guantes industriales, medianos",142.241383403292
GU-343,"Guantes látex, limpieza, grandes, Pretul",30.1724146613043
GU-333,"Guantes látex, limpieza, grandes, reforzados",47.4137944677639
GU-342,"Guantes látex, limpieza, medianos, Pretul",30.1724146613043
GU-332,"Guantes látex, limpieza, medianos, reforzados",47.4137944677639
GU-313,"Guantes limpieza, grandes",36.2068975935652
GU-312,"Guantes limpieza, medianos",36.2068975935652
GU-LON,Guantes loneta,19.8275862068966
GU-111,"Guantes nailon para mecánico, chicos",45.2586219919565
GU-113,"Guantes nailon para mecánico, largos",49.1379324484099
GU-112,"Guantes nailon para mecánico, medianos",43.1034482758621
GU-121,"Guantes nailon recubierto con nitrilo, chicos",69.8275862068966
GU-123,"Guantes nailon recubierto con nitrilo, largos",62.9310362935775
GU-813,"Guantes p/manejo de químicos, grandes",77.5862091290682
GU-411,"Guantes para jardinería, chicos",50.0000014387328
GU-413,"Guantes para jardinería, grandes",50.0000014387328
GU-412,"Guantes para jardinería, medianos",50.0000014387328
GU-383,"Guantes para manejo de alimentos, grandes",25.8620697096894
GU-382,"Guantes para manejo de alimentos, medianos",25.8620697096894
GU-812,"Guantes para manejo de químicos, medianos",77.5862091290682
GU-353,"Guantes para pintor, grandes",51.7241394193788
GU-352,"Guantes para pintor, medianos",51.7241394193788
GU-515,Guantes para soldador,175.000005035565
GU-725,Guantes piel de cabra,120.689658645217
GU-735,Guantes piel de cabra con dorso de carnaza,116.379313693602
GU-BOR,Guantes piel de cabra con refuerzo de carnaza,129.310348548447
GUX-BOTE,Guantes piel de cabra y loneta,169.827586206897
GU-442,"Guantes poliéster, puntos de PVC palma,m",60.3448293226086
GU-505,"Guantes rojos para soldador, truper",132.758624509739
501.110.831,Guarda fangos y compartimientos,7.75862091290682
14GUARDA009VB,"Guardacabo galv.  1/2"" 13mm",18.9655177871056
14GUARDA005VB,"Guardacabo galv. 1/4"" 6mm",6.03448293226086
SH5103,"Guardacabo galv. 3/8"" 10 mm",8.6206899032298
14GUARDA006VB,"Guardacabo galv. 5/16"" 8 mm",5.17241394193788
14GUARDA008VB,"guardacabo galv. 7/16"" 11 mm",12.0689658645217
GC8,"Guardacabo p/cable de acero 3/4""",47.4137944677639
GC7,"Guardacabo p/cable de acero 5/8""",30.1724146613043
GUPO-101,"Guardapolvo con funda 95 cm, café, HERMEX",77.5862091290682
GUPO-100A,"Guardapolvo, 100 cm, aluminio",56.0344843709937
GUPO-100B,"Guardapolvo, 100 cm, blanco",56.0344843709937
GUPO-100D,"Guardapolvo, 100 cm, dorado",56.0344843709937
GUPO-100N,"Guardapolvo, 100 cm, negro",56.0344843709937
GUPO-120A,"Guardapolvo, 120 cm, aluminio",64.6551742742235
GUPO-120B,"Guardapolvo, 120 cm, blanco",64.6551742742235
GUPO-120D,"Guardapolvo, 120 cm, dorado",64.6551742742235
GUPO-120N,"Guardapolvo, 120 cm, negro",64.6551742742235
GUPO-100AB,"Guardapolvo,100cm (automatico)",120.689658645217
GUPO-120AN,"Guardapolvo,120cm (automatico)",137.931038451677
CA-IN-22,Guía de inglete 22',642.24139779062
GNY-10,Guía de nylon para cable 10 m,94.8275889355278
GNY-15,Guía de nylon para cable 15 m,107.758623790373
GNY-20,Guía de nylon para cable 20 m,129.310348548447
GNY-30,Guía de nylon para cable 30 m,163.793108161366
GEA10,Guia electrica acerada 10 mts.,25.8620697096894
GEA15,guia electrica acerada 15 mts.,18.1034487967826
GEA20,guia electrica acerada 20 mts.,51.7241394193788
SKU706063,Guia nylon poliflex 4mm 20 mts.,310.344836516273
SKU706066,Guia nylon poliflex 4mm 30 mts.,448.27588358864
GUIA-15,"Guía para cable, 15 mts",379.310355742111
GUIA-30,"Guía para cable, 30 mts",597.413810293825
8121,Hacha  labor entera  3lbs c/ m,151.724137931035
8122,Hacha  labor entera  4lbs c/ m,185.344827586207
8124,Hacha  media labor 4lbs c/ man,185.344827586207
HB-2-1/4M,"Hacha Boy, 2-1/4 lb, mango Hickory",219.82759253236
TPH400,"Hacha cazadora 1 1/2 lb c/mango 14""",172.413798064596
HC-1-1/4F,"Hacha cazadora, 1-1/4 lb, mango fibra de vidrio",224.137937483975
HC-1-1/4,"Hacha cazadora, 1-1/4 lb, mango Hickory",232.758636007895
DHM-3-1/2M,"Hacha doble Michigan 3.5 lbs, mango de Hickory, 36'",323.275862750428
HH-1-1/2,"Hacha Doméstica, 1-1/2 lb",206.896566298205
HE-1-1/4M,"Hacha Europea, 1-1/4 lb, mango Hickory",215.517247580745
8074,"Hacha labor entera 3 1/2 lb c/mango 36""",171.551724137931
8142,Hacha labor entera 3 1/2 lb s/mango,118.103448275862
8141,Hacha labor entera 3 lb s/mango,106.896551724138
8143,Hacha labor entera 4 lb s/mango,129.310344827586
LE-2-1/2M,"Hacha labor entera, 2-1/2 lb, mango encino",185.344832919441
LE-2-1/2,"Hacha labor entera, 2-1/2 lb, sin mango",129.310348548447
LE3M,"Hacha labor entera, 3 lb, mango encino",284.482766806583
LE-3,"Hacha labor entera, 3 lb, sin mango",155.172418258136
LE-3-1/2M,"Hacha labor entera, 3-1/2 lb, mango encino",301.724146613043
LE-3-1/2,"Hacha labor entera, 3-1/2 lb, sin mango",172.413798064596
LE-4M,"Hacha labor entera, 4 lb, mango encino",241.379308669745
LE-4,"Hacha labor entera, 4 lb, sin mango",181.034487967826
8145,Hacha media labor 3 1/2 lb s/mango,118.103448275862
ML-3MM,"Hacha media labor 3 lb, mango de madera 36""",310.344836516273
ML-3-1/2MM,"Hacha media labor 3-1/2 lb, mango de madera 36"", TRUPER",325.862078342086
8146,Hacha media labor 4 lb s/mango,129.310344827586
ML3M,"Hacha media labor, 3 lbs, mango encino",284.482766806583
ML-3,"Hacha media labor, 3 lbs, sin mango",153.44828027749
ML-3-1/2M,"Hacha media labor, 3-1/2 lb, mango encino",280.172421854969
ML-4M,"Hacha media labor, 4 lb, mango encino",232.758627387205
ML-4,"Hacha media labor, 4 lbs, sin mango",182.758625948472
ML-4-1/2M,"Hacha media labor, 4-1/2 lb, mango encino",250.862076183987
ML-4-1/2,"Hacha media labor, 4-1/2 lbs, sin mango",206.896549056825
MLR-3,"Hacha media labor, ojo redondo, 3 lbs, sin mango",153.44828027749
MLR-3-1/2,"Hacha media labor, ojo redondo, 3-1/2 lbs, sin mango",172.413798064596
MLR-4,"Hacha media labor, ojo redondo, 4 lbs, sin mango",182.758625948472
MLR-4-1/2,"Hacha media labor, ojo redondo, 4-1/2 lbs, sin mango",189.655169250366
MLR-5,"Hacha media labor, ojo redondo, 5 lbs, sin mango",215.517247580745
7254,Hacha Michigan 3 1/2 lb s/mango,118.103448275862
HM-3-1/2F,"Hacha Michigan, 3-1/2 lb, mango fibra de vidrio",336.206906225962
HM-3-1/2M,"Hacha Michigan, 3-1/2 lb, mango Hickory",416.379322325999
HM-3-1/2,"Hacha Michigan, 3-1/2 lb, sin mango",165.517246142012
PU-3-1/2M,"Hacha Pulaski, 3-1/2 lb, mango Hickory",387.931037024651
ML-3-1/2,"Hacha tipo español, media labor, 3-1/2 lbs, sin mango",172.413798064596
2574,"Herraje 2"" one piece y pulsador 38mm fama",314.655181467888
2576,"Herraje 3"" one piece y pulsador 38mm fama",336.206888984582
8010,Herramientas juego de 123 pz c/maletín plástico,1083.62068965517
8191,Herramientas juego de 30 pz c/maletín plástico,323.275862068966
8703,Herramientas juego de 5 pzbásicas,254.310344827586
8702,"Herramientas juego de 70 pz, p/mecánica c/maletín plástico",292.241379310345
8190,Herramientas juego de 9 pz c/caja de herramientas de plástic,404.310344827586
8975,Herramientas lilas juego 11 pzc/estuche,387.931034482759
8704,Herramientas miniatura juegode 10 pz,202.586206896552
8785,"Herramientas miniatura juegode 48 pz, para mécanica",361.206896551724
16HERRAM033CH,Herramientas p/extraer valvulas de llantas VT15015A,43.103449516149
8974,Herramientas rosas juego 11 pzc/estuche,387.931034482759
LAGAS-2400,"Hidrolavadora con motor a gasolina, 2400 PSI",6001.72413793104
HILA-1500,"Hidrolavadora eléctrica 1500 psi, truper",1750.00005035565
HILA-2000,"Hidrolavadora eléctrica 2000 psi,",2922.41395478111
7836,Hidrolavadora eléctrica 2200 PSI (motor de inducción),3954.31034482759
HILA-1300P,"Hidrolavadora eléctrica, 1300 PSI, Pretul",1465.517257687
HILA-2000X,"Hidrolavadora eléctrica,2000 psi, motor de inducción, expert",5323.2760152444
1.601.653.0,Hidrolavadora karcher 1400 PSI 300L/H K2.050,1896.55182181401
2622042,Hielera de 156 l Igloo,3663.79308818301
HIEL-45X,"Hielera de 44 L, TRUPER EXPERT",2185.34489046875
HIEL-46,"Hielera de 46 L, Truper",1400.86210927484
HIEL-9,"Hielera de 9.4 L, Truper",500.000023008018
HIGRA,hilo grafitado sobre,6.89655192258384
TPHA1360,Hilo para albañil 165 m,30.1724146613043
TPHA1361,Hilo para albañil 65/100 m,17.2413798064596
HIL-165,"Hilo para albañil, 165 m",31.0344836516273
HIL-65,"Hilo para albañil, 65/100 m",17.2413798064596
HLB-80,"Hilo para desbrozadora en blister, .080'",137.931038451677
HLB-130,"Hilo para desbrozadora en blister, .130'",137.931038451677
HLB-155,"Hilo para desbrozadora en blister, .155'",137.931038451677
HTR3-105,"Hilo para desbrozadora en rollo, 3 lbs, .105'",357.758639604727
HTR3-130,"Hilo para desbrozadora en rollo, 3 lbs, .130'",357.758639604727
HTR5-95,"Hilo para desbrozadora en rollo, 5 lbs, .095'",603.448293226086
HTR5-105,"Hilo para desbrozadora en rollo, 5 lbs, .105'",646.551751362925
HTR5-130,"Hilo para desbrozadora en rollo, 5 lbs, .130'",603.448293226086
HTA-65,"Hilo para desbrozadora en tarjeta, .065'",27.5862076903354
HTA-80B,"Hilo para desbrozadora en tarjeta, .080'",31.8965526419503
HTA-95,"Hilo para desbrozadora en tarjeta, .095'",36.2068975935652
HTA-105B,"Hilo para desbrozadora en tarjeta, .105'",40.5172425451801
HIT,Hilo para tendedero (cañamo),27.5862076903354
HITG,Hilo para tendedero grueso (cañamo),43.103449516149
15CUERDA136SM,"Hilo piola # 2 blanca 1/8"" (470mtxkg)",2.58620697096894
PIOL3,"Hilo piola # 3 blanca 1/8"" (114mtxkg)",3.44827596129192
PIO-41KP,"Hilo piola # 4 blanca 5/32"" (125mtxkg)",5.17241394193788
PIO-51KP,"Hilo piola # 5 blanca 3/16"" (100mtxkg)",6.03448293226086
PIO-61KP,"Hilo piola # 6 blanca 1/4"" (67mtxkg)",8.6206899032298
PIOL8,"Hilo piola # 8 blanca 5/16"" (30mtxkg)",12.9310348548447
7541,"Hilo redondo p/desbrozadora,1.65 mm, 15 m, azul",27.5862076903354
7542,"Hilo redondo p/desbrozadora,2 mm, 15 m, verde",30.1724146613043
7543,"Hilo redondo p/desbrozadora,2.4 mm, 12 m, naranja",34.4827596129192
7544,"Hilo redondo p/desbrozadora,2.7 mm, 12 m, rojo",37.0689665838881
HTA-50,"Hilo redondo para desbrozadora, 050'",20.6896551724138
HIDE-80P,"Hilo redondo, p/desbrozadora, 2mm x15m, tarjeta, pretul",21.5517247580745
406045,Hipoclorito de calcio HTH tab. 7gms (100gms),25.8620697096894
HP-0,"Hoz dentada # 0, 16'",94.8275889355278
HP-1,"Hoz dentada # 1, 18'",96.5517269161738
HP-2,"Hoz dentada # 2, 20'",98.2758648968197
SBR1.4X1,"Hule negro SBR de 1/4"" (6mm) x 1m (Neupreno)",905.172439839129
SBR3.8X1,"Hule negro SBR de 3/8"" (10mm) x 1m (Neupreno)",1336.20696948338
F2410,hule reductor 1 1/2 x 1,6.03448293226086
F2448,"Hule reductor 2 x 1 1/2"" p/freg.",8.6206899032298
F2426,"Hule reductor 2 x 1 1/4"" p/lav.",8.6206899032298
P-B9030,Hule universal para lavabo coflex,25.8620697096894
15LLAVER009CH,Identificador plastico p/llave KT-1013,5.17241394193788
15LLAVER011CH,Identificador plastico p/llave KT-1015,6.89655192258384
MG-AP-2,identificador plastico p/llaves en colores,2.15517247580745
14IMANES025AK,Iman de alnico t/herradura 2 oz.,193.965514201981
14IMANES026AK,Iman de alnico t/herradura 3 oz.,198.275876394975
14IMANES027AK,Iman de alnico t/herradura 6 oz.,258.620705717584
14IMANES060CH,Iman de ceramica rect. 4.8 x 6.3 mm QJ7231,8.6206899032298
14IMANES061CH,Iman de ceramica redondo12 x 5 mm QJ7232,11.2068968741987
8763,Imán extensible de 13 a 63 cmcon clip P/bolsillo,40.5172413793103
PICK-UPX,"Imán extensible de acero inoxidable, 3.6 kg, truper",86.206899032298
PICK-UPL,"Imán extensible, flexible de acero con LED, 3 kg, Truper",99.1379338871427
PICK-UP,"Imán extensible, tipo bolígrafo",68.9655192258384
IMANXMA,Iman por metro c/adhesivo,30.1724146613043
14IMANES081CH,Iman rectangular 40X9X7mm,6.03448293226086
14IMANES084CH,Iman rectangular 47X22X9mm,12.9310348548447
14IMANES082CH,Iman rectangular 50X19X4mm,6.89655192258384
14IMANES083CH,Iman rectangular 65X15X4mm,10.3448278838758
14IMANES057CH,Iman redondo 12 x 3 mm QJ7245 (PZ),56.0344843709937
14IMANES070CH,Iman redondo 20X5mm,6.03448293226086
14IMANES071CH,Iman redondo 22X4mm,8.6206899032298
14IMANES058CH,Iman redondo 8 x 3 mm QJ7242 (PZ),18.9655177871056
413424,Imper Sika  Plus bco. 18LTS.,1163.79311107395
WR700,imperm. recubrimiento saco 5 kgs bco. WR700 impac,280.172430475658
8875,"Impermeable poncho o capamangagrueso, amarillo, unitalla",181.034487967826
IMPER-S,Impermeable talla chica,237.06896371813
IMPER-XL,Impermeable talla extra-grande,237.068980959509
IMPER-L,Impermeable talla grande,232.758618766515
IMPER-M,Impermeable talla mediana,232.758618766515
BOCH-MA-1/4,Inflador c/senc. m. 1/4 NPT,56.0344843709937
BOCH-HEM-1/4,"Inflador c/sencilla, h. 1/4 NPT",56.0344843709937
8722,"Inflador de c/doble, conex. hembra, 1/4 NPT",38.7931045645341
8735,"Inflador de c/senc.conexión hembra, 1/4 NPT",38.7931045645341
BOCH,"Inflador de latón con clip, cuerda 1/4 NPT",64.6551742742235
INF-12,"Inflador de llantas, 12 oz",64.6551742742235
INFCA,Inflador doble con calibrador de metal,431.03449516149
ICJ460ML,Insecticida casa y jardin 430 ml,81.8965540806831
OOPS,Insecticida ecologico NO. 1,51.7241394193788
AQUATRIN,"Insecticida ecologico p/moscas, mosquitos y calpìjas",86.206899032298
SHIN1954B,"Inserto s/tope p/madera 1/4""",6.03448293226086
SHIN1955B,"Inserto s/tope p/madera 3/8""",6.89655192258384
IB3P,Interruptor 1 vel. balancin 3 terminales,30.1724146613043
LAEX-0300,Interruptor 1 vel. balancin E,25.8620697096894
82600,Interruptor 1P 1T 2 pos 15 amp. Arrow Hart,94.8275889355278
IB23PC,Interruptor 1y2 vel. balancin 20amp cuadrado,73.2758641774533
82606,Interruptor 2P 1T 2 pos 15 amp. Arrow Hart,185.344832919441
7808U,Interruptor 2P 1T 30amp 250V 4tornillos,474.137927436259
APSE15-ELA,"Interruptor 3 vías acero inox de 1.5 módulos, línea Lisboa",27.5862076903354
APSE3-ELA,"Interruptor 3 vías acero inox de 3 módulos, línea Lisboa",30.1724146613043
KCD4-201N-B,Interruptor balancin 30amp 250v cuadrado,129.310348548447
KCD4,Interruptor balancin 40amp 250v cuadrado,155.172418258136
APSE-ELA,"Interruptor de 3 vías acero inox de 1 módulo, línea Lisboa",25.8620697096894
APSE-3B,"Interruptor de 3 vías, volteck basic",18.9655177871056
118037,Interruptor de aire (microswitch JAG-4X),646.551759983615
COAP-SB,"Interruptor de palanca c/contacto, Standard",43.103449516149
APPA,"Interruptor de paso 3 A para lámpara, 127 V, Volteck",21.5517247580745
INT-ROTO-1/2A,"Interruptor de repuesto p/roto-1/2a7,roto-1/2a8,roto-1/2a9",215.517256201435
2233,Interruptor de seg 3 X 100amp 240 V ROYER,2849.13801301745
2000,Interruptor de seg. 2 x 30 250 v econ.,245.689653621359
2221,Interruptor de seg. 2 x 30 250v,258.620697096894
2422R,Interruptor de seg. 2 x 60 250v,1077.58621204166
2002,Interruptor de seg. 3 x 30 250 v econ.,301.724137992353
2231R,Interruptor de seg. 3 x 30 250 v.,323.275871371118
2432,Interruptor de seg. 3 x 60 250 v.,1198.27591379032
IS-230,"Interruptor de seguridad 2 polos, 30 A, Voltech",125
VEPH-0620,Interruptor de techo 2 cables,56.0344843709937
VEPH-0630,Interruptor de techo 3 cables,60.3448293226086
VEPH-0640,Interruptor de techo 4 cables,60.3448293226086
FL-969,"Interruptor eléctrico p/flotador, foset",655.172415404085
1201-2I,Interruptor industrial 1P 20A 120/277v,336.206906225962
KYAPA005,Interruptor p/tablero 1 polo 4 torn.,43.103449516149
246-SI-203,Interruptor p/tablero palanca bco.c/cables,30.1724146613043
246-SI-202,Interruptor p/tablero palanca ngro.c/cables,30.1724146613043
246-SI-1021,Interruptor para tablero 1 tiro 2 torn.,43.103449516149
246-SI-1122,Interruptor para tablero 2 tiros 3 torn.,43.103449516149
APA-006,Interruptor para tablero 2 tiros 6 torn.,43.103449516149
LIOS-0800,Interruptor rotatorio 1 velocidades,43.103449516149
LIOS-0810,Interruptor rotatorio 2 velocidades,43.103449516149
LIOS-0820,Interruptor rotatorio 2 velocidades,43.103449516149
LIOS-0830,Interruptor rotatorio 3 velocidades,47.4137944677639
VEPH-0660,Interruptor rotatorio cool air,30.1724146613043
58-TOR,interruptor seccionador 2 x 30 a,120.689658645217
APSE-LA,"Interruptor sencillo acero inox de 1 módulo, línea Lisboa",21.5517247580745
APSE15-LA,"Interruptor sencillo acero inox de 1.5 módulos, línea Lisboa",24.1379317290434
APSE3-LA,"Interruptor sencillo acero inox de 3 módulos, línea Lisboa",25.8620697096894
0622N,Interruptor sobreponer 2P 32A,456.896573491869
602B,"Interruptor sobreponer 2P, 32A",331.896569895037
IU1021,Interruptor Switch porcelana 2 x 30 (310779),107.758623790373
BTN1/15,Interruptor termomagnético 1 p 15 A,120.689658645217
BTN1/20,Interruptor termomagnético 1 p 20 A,120.689658645217
BTN1/30,Interruptor termomagnético 1 p 30 A,120.689658645217
BTN1/40,Interruptor termomagnético 1 p 40 A,129.310348548447
BTN1/50,Interruptor termomagnético 1 p 50 A,133.620693500062
FAL36100,Interruptor Termomagnetico 100a 600 vca SQ`D,4482.7587496795
IT-110,Interruptor termomagnético 1p 10 A,103.448278838758
IT-115,Interruptor termomagnético 1p 15 A,103.448278838758
IT-120,Interruptor termomagnético 1p 20 A,103.448278838758
FN81CEW20,Interruptor termomagnético 1p 20 A Mididin,129.310348548447
FN81CEW25,Interruptor termomagnético 1p 25 A Mididin,129.310348548447
